STATEFP,COUNTYFP,TRACTCE,POPULATION,LATITUDE,LONGITUDE,geometry
17,31,140800,6486,41.964681,-87.703785,POINT (645720.4565517406 260232.51759087446)
17,31,150200,7434,41.959643,-87.752793,POINT (641967.3844299024 259306.70856662682)
17,31,150300,7120,41.961092,-87.761884,POINT (641246.6605895896 259415.72835233746)
17,31,150401,4681,41.964514,-87.772234,POINT (640408.0062368477 259748.54016147912)
17,31,150402,3831,41.956715,-87.772723,POINT (640449.9081481135 258827.27467613926)
17,31,150501,3823,41.964324,-87.781584,POINT (639684.0179893223 259663.0487983525)
17,31,150502,4239,41.956814,-87.781397,POINT (639775.3638806675 258780.3575092727)
17,31,150600,3882,41.949429,-87.771666,POINT (640606.6066366999 257976.8396207747)
17,31,150700,4429,41.94964,-87.761952,POINT (641358.8107576323 258067.35590175755)
17,31,150800,4903,41.949643,-87.752248,POINT (642112.3618434621 258133.39977960198)
17,31,151001,2833,41.942573,-87.754536,POINT (642007.2448161973 257285.76764568777)
17,31,151002,4588,41.942458,-87.747881,POINT (642525.2878371866 257317.3202188367)
17,31,151100,5140,41.942354,-87.761364,POINT (641479.1894429268 257213.76900853688)
17,31,151200,3880,41.942436,-87.771577,POINT (640685.1411630865 257154.35443441125)
17,31,160100,2444,41.965215,-87.741713,POINT (642770.4006660344 260037.61200541933)
17,31,160200,3278,41.959405,-87.737403,POINT (643164.7664516994 259383.01280314504)
17,31,160300,3769,41.95746,-87.73036,POINT (643731.6269645111 259201.8942917739)
17,31,160400,4854,41.95746,-87.7224,POINT (644349.6805592531 259255.97269254416)
17,31,160501,3703,41.959206,-87.713217,POINT (645044.678928778 259523.9214767297)
17,31,160502,3300,41.955618,-87.713138,POINT (645087.8218154985 259102.1661795696)
17,31,160601,3380,41.959474,-87.703568,POINT (645791.0739022901 259621.157124356)
17,31,160602,3481,41.955807,-87.702884,POINT (645882.0509172352 259194.23010578926)
17,31,160700,5766,41.950196,-87.70307,POINT (645925.5547364325 258532.57894225512)
17,31,160800,4997,41.950454,-87.712497,POINT (645190.8622083348 258498.74844738163)
17,31,160900,2410,41.950266,-87.722131,POINT (644444.6905346167 258411.09147248403)
17,31,161000,1899,41.949826,-87.730829,POINT (643773.7860267656 258300.20635185542)
17,31,161100,1940,41.950565,-87.737975,POINT (643211.263809473 258338.67803156152)
17,31,161200,2820,41.942298,-87.738088,POINT (643287.5040072416 257364.90271620234)
17,31,161300,3899,41.942513,-87.730932,POINT (643841.0570627718 257438.7878795708)
17,31,170100,2034,41.955808,-87.791605,POINT (638992.9910726098 258593.09814039816)
17,31,170200,3812,41.949142,-87.781604,POINT (639837.7725166408 257875.9428958911)
17,31,170300,5216,41.94938,-87.800194,POINT (638391.646600828 257778.62621098547)
17,31,170400,4141,41.948704,-87.812466,POINT (637445.4843476184 257616.47672111206)
17,31,170500,5316,41.948973,-87.829587,POINT (636113.0882488885 257533.1352190707)
17,31,170600,2551,41.941025,-87.830993,POINT (636084.7120315782 256588.1596506018)
17,31,170700,3068,41.941308,-87.8218,POINT (636795.874053733 256683.1888430247)
17,31,170800,3799,41.941516,-87.81242,POINT (637522.3124119495 256770.7163633719)
17,31,170900,1662,41.936317,-87.811662,POINT (637634.1765840255 256163.86388065963)
17,31,171000,7313,41.941792,-87.795523,POINT (638831.8881068348 256916.9520576548)
17,31,171100,4235,41.941914,-87.781675,POINT (639906.1979199206 257024.7095271134)
17,31,180100,6656,41.934156,-87.798606,POINT (638670.3853053326 255997.3930531847)
17,31,190100,2325,41.935777,-87.744845,POINT (642829.7276284327 256551.55980266246)
17,31,190200,5652,41.935044,-87.751577,POINT (642314.3558631551 256419.6555797093)
17,31,190300,5738,41.934986,-87.761171,POINT (641569.7376523927 256347.86199580654)
17,31,190401,4325,41.934359,-87.780886,POINT (640044.7694531733 256140.79692112535)
17,31,190402,5294,41.934497,-87.771467,POINT (640774.9972428769 256220.66946092085)
17,31,190601,4382,41.928333,-87.779479,POINT (640215.7208694607 255441.02841375335)
17,31,190602,5378,41.9274,-87.771346,POINT (640857.0856989822 255386.16667608434)
17,31,190701,2972,41.929638,-87.76167,POINT (641585.8177535264 255715.0277050511)
17,31,190702,4952,41.926203,-87.761059,POINT (641668.5075411734 255314.8661853353)
17,31,190800,6831,41.927666,-87.752006,POINT (642356.7783149341 255548.36966699638)
17,31,190900,1927,41.927823,-87.744231,POINT (642959.1539786602 255619.556375076)
17,31,191000,2422,41.920117,-87.744041,POINT (643053.1018296089 254713.8709363687)
17,31,191100,7533,41.919872,-87.751207,POINT (642498.8706405438 254636.44655604963)
17,31,191200,3810,41.92068,-87.758364,POINT (641934.5286199842 254683.06128769755)
17,31,191301,5214,41.920882,-87.780146,POINT (640240.1387215029 254559.53333052463)
17,31,191302,4940,41.921148,-87.770641,POINT (640975.8940124006 254655.07222021904)
17,31,200100,4118,41.93503,-87.737885,POINT (643378.013182773 256510.85557345487)
17,31,200200,5162,41.927527,-87.736846,POINT (643535.8853608934 255634.82826345123)
17,31,200300,2015,41.923411,-87.733689,POINT (643823.4793263512 255171.82629750934)
17,31,200401,3743,41.91983,-87.73635,POINT (643653.585120304 254732.28716771628)
17,31,200402,4192,41.919698,-87.730049,POINT (644144.4819859284 254759.54946184906)
17,31,210100,4066,41.942119,-87.702877,POINT (646023.9559403722 257583.27903792183)
17,31,210400,2912,41.935993,-87.729971,POINT (643982.8069537961 256677.93337499266)
17,31,210501,3555,41.937383,-87.722348,POINT (644560.5758625063 256893.33829310516)
17,31,210502,4099,41.933823,-87.722126,POINT (644614.4987215793 256475.8517948029)
17,31,210601,2717,41.937612,-87.712792,POINT (645300.4207724277 256985.30142996644)
17,31,210602,4148,41.934216,-87.712586,POINT (645351.4511846452 256587.0132656581)
17,31,210700,3907,41.935115,-87.703748,POINT (646028.6372275478 256753.01719605346)
17,31,210800,986,41.936312,-87.699031,POINT (646382.6432002151 256926.0499412527)
17,31,210900,3170,41.935191,-87.693864,POINT (646795.5485618897 256829.35872402193)
17,31,220300,2207,41.927834,-87.695112,POINT (646774.6649744932 255954.98227709116)
17,31,220400,2579,41.928613,-87.69999,POINT (646387.6959635903 256013.39388608813)
17,31,220500,2751,41.928487,-87.70484,POINT (646012.2536580898 255965.5043282325)
17,31,220601,1635,41.925915,-87.712634,POINT (645433.3492483945 255609.70770334842)
17,31,220602,4877,41.929547,-87.712015,POINT (645443.9675756543 256041.38651792952)
17,31,220701,2920,41.926276,-87.721714,POINT (644724.2640188452 255590.4085057516)
17,31,220702,3653,41.929659,-87.721757,POINT (644686.0657194981 255988.27814089003)
17,31,220901,2903,41.91937,-87.720594,POINT (644882.437422499 254785.2278033558)
17,31,220902,2959,41.922714,-87.7217,POINT (644762.0540742025 255171.2750526979)
17,31,221000,2432,41.920967,-87.715261,POINT (645280.2987111866 255009.4749253529)
17,31,221100,4440,41.920881,-87.71037,POINT (645661.1642151063 255032.65538691773)
17,31,221200,2954,41.921235,-87.704805,POINT (646089.8484406042 255112.23374026918)
17,31,221300,3062,41.921222,-87.6996,POINT (646494.3496333516 255146.18892365968)
17,31,221400,3385,41.920803,-87.694698,POINT (646879.5066746232 255130.31593298295)
17,31,221500,2909,41.921769,-87.690022,POINT (647232.7841778608 255275.92217344203)
17,31,221600,3159,41.921239,-87.685022,POINT (647626.7015836458 255247.69363124436)
17,31,222200,2156,41.915857,-87.683978,POINT (647763.5141449729 254621.41732794303)
17,31,222500,1415,41.91585,-87.699426,POINT (646563.368264243 254515.13447246462)
17,31,222600,1599,41.915614,-87.704458,POINT (646174.8446442959 254453.0493113984)
17,31,222700,2082,41.915589,-87.71033,POINT (645718.8745342023 254410.09591101875)
17,31,222800,960,41.915482,-87.71506,POINT (645352.4761976035 254365.29361825407)
17,31,222900,1089,41.915783,-87.718977,POINT (645045.0370421532 254374.06036708498)
17,31,230100,1504,41.912133,-87.704293,POINT (646223.6072623776 254044.4875699373)
17,31,230200,1834,41.911985,-87.709802,POINT (645797.0861569572 253989.52776471878)
17,31,230300,956,41.911968,-87.714914,POINT (645400.0571416859 253952.71322780778)
17,31,230400,2235,41.91159,-87.721484,POINT (644893.4577233739 253863.51334654063)
17,31,230500,3419,41.911669,-87.730442,POINT (644196.5914667547 253811.90496006195)
17,31,230600,6817,41.906037,-87.731719,POINT (644155.3268818724 253140.3706076033)
17,31,230700,6218,41.906509,-87.722026,POINT (644903.6951042688 253261.82422751398)
17,31,230800,1234,41.907388,-87.715453,POINT (645405.4035179692 253410.00931202475)
17,31,230900,5044,41.906586,-87.710237,POINT (645818.9936939585 253351.1425683747)
17,31,231100,1214,41.898494,-87.715277,POINT (645510.7925541113 252364.4490245698)
17,31,231200,5983,41.899241,-87.721157,POINT (645046.1159736421 252412.34134866434)
17,31,231500,5655,41.891956,-87.718036,POINT (645363.7657119706 251576.19201751737)
17,31,240200,1556,41.912537,-87.670362,POINT (648855.8028800994 254323.80620004333)
17,31,240300,1362,41.912438,-87.674953,POINT (648500.1225485419 254280.7402528469)
17,31,240500,2610,41.911999,-87.683911,POINT (647808.6528237951 254167.82731858475)
17,31,240600,1489,41.912243,-87.689765,POINT (647351.2818630574 254156.55443333727)
17,31,240700,1499,41.911888,-87.694168,POINT (647012.844968164 254084.71536170508)
17,31,240800,1687,41.911978,-87.699237,POINT (646618.0570021236 254060.72158482252)
17,31,240900,1122,41.901073,-87.698973,POINT (646751.2402658511 252779.10070977957)
17,31,241000,2363,41.907989,-87.694516,POINT (647026.1118185051 253623.46364129652)
17,31,241100,3574,41.906727,-87.68962,POINT (647419.6036659909 253508.36497505213)
17,31,241200,1714,41.907775,-87.684672,POINT (647793.2418897323 253665.50564670438)
17,31,241300,1848,41.90644,-87.681139,POINT (648081.5910969459 253532.53790664749)
17,31,241400,5273,41.905902,-87.675163,POINT (648551.5294937923 253510.0904313073)
17,31,241500,2954,41.908775,-87.671055,POINT (648840.9585861431 253876.31959898002)
17,31,241600,3534,41.90665,-87.665496,POINT (649294.9433401626 253664.29429686393)
17,31,242000,4692,41.899698,-87.664888,POINT (649414.3093358289 252850.297486829)
17,31,242100,3976,41.899919,-87.669912,POINT (649021.5909409451 252841.90009264392)
17,31,242200,4082,41.899492,-87.674703,POINT (648653.6951089322 252758.85603548662)
17,31,242300,3568,41.899374,-87.679473,POINT (648284.2244746871 252712.33972182465)
17,31,242400,2902,41.898834,-87.684649,POINT (647887.566444771 252613.40235492354)
17,31,242500,3426,41.899402,-87.689537,POINT (647501.8208723235 252646.85355114535)
17,31,242600,5665,41.900682,-87.694044,POINT (647138.3287740882 252766.72121548717)
17,31,242700,1938,41.897723,-87.699177,POINT (646769.9980841376 252383.44518392393)
17,31,242800,1507,41.893823,-87.690404,POINT (647492.1438427198 251984.34203849593)
17,31,242900,1962,41.893098,-87.684439,POINT (647963.2541197679 251939.77433330097)
17,31,243000,2234,41.89323,-87.679376,POINT (648355.3917165538 251989.92602288653)
17,31,243100,2249,41.893591,-87.674658,POINT (648718.3392122727 252064.68811805343)
17,31,243200,2287,41.893235,-87.669675,POINT (649109.3106722552 252056.90092694332)
17,31,243300,2431,41.893448,-87.664641,POINT (649498.3453714846 252116.44753172496)
17,31,243400,2880,41.893183,-87.660067,POINT (649856.5864352757 252116.60734426833)
17,31,243500,4746,41.893273,-87.652075,POINT (650476.7868468403 252182.0113019176)
17,31,250200,2779,41.911638,-87.750793,POINT (642615.5801817211 253670.13261910182)
17,31,250300,4742,41.912264,-87.761227,POINT (641798.3978501309 253673.126991721)
17,31,250400,5789,41.911597,-87.774868,POINT (640745.2659781167 253502.34639961185)
17,31,250500,7315,41.91484,-87.796852,POINT (639003.8619998887 253735.66254640336)
17,31,250600,4203,41.905594,-87.770683,POINT (641131.9508714433 252824.09272976208)
17,31,250700,5932,41.905902,-87.76067,POINT (641906.9237535014 252928.1035168436)
17,31,250800,2432,41.905762,-87.752146,POINT (642570.7702790614 252969.37396698192)
17,31,251000,1075,41.898691,-87.747157,POINT (643031.1038447471 252170.97196358486)
17,31,251100,4468,41.898782,-87.752043,POINT (642650.4319061856 252148.54979825253)
17,31,251200,3910,41.898613,-87.760758,POINT (641974.8359078828 252069.61019376136)
17,31,251300,5098,41.898632,-87.770359,POINT (641228.4439986899 252006.8664948262)
17,31,251400,3986,41.891437,-87.770496,POINT (641291.4956851385 251159.10171396466)
17,31,251500,4342,41.891453,-87.760875,POINT (642039.1691097578 251226.10665485857)
17,31,251600,3522,41.891411,-87.751797,POINT (642745.2243277247 251282.67938407013)
17,31,251700,1347,41.891814,-87.745521,POINT (643228.9080520034 251372.67863529408)
17,31,251800,5101,41.883411,-87.749294,POINT (643021.9346130795 250358.08974710052)
17,31,251900,5387,41.883564,-87.760978,POINT (642112.0641032592 250296.90042601374)
17,31,252000,5646,41.883474,-87.769948,POINT (641415.6630387726 250225.5830356546)
17,31,252101,1502,41.878901,-87.770159,POINT (641446.103408795 249685.92609967242)
17,31,252102,6187,41.876352,-87.760282,POINT (642240.1349850858 249452.79097638544)
17,31,252201,2940,41.877061,-87.752041,POINT (642873.5756644311 249592.0954742974)
17,31,252202,4783,41.876897,-87.745681,POINT (643369.7273769042 249615.9402708671)
17,31,260100,1477,41.883167,-87.722508,POINT (645106.7262134092 250511.35708683493)
17,31,260200,1054,41.883502,-87.728625,POINT (644627.7595107981 250509.1732570604)
17,31,260300,1528,41.883606,-87.733364,POINT (644258.293433644 250489.19755542948)
17,31,260400,1398,41.883585,-87.73753,POINT (643934.655948797 250458.420695308)
17,31,260500,1833,41.877011,-87.737516,POINT (644003.3513836997 249684.79799178062)
17,31,260600,2114,41.877457,-87.733086,POINT (644343.1745808035 249767.39173947138)
17,31,260700,1691,41.877031,-87.728049,POINT (644739.1598684815 249751.50147533923)
17,31,260800,2271,41.877204,-87.722859,POINT (645140.8726441626 249807.1711063964)
17,31,260900,1778,41.87101,-87.722416,POINT (645239.1284499769 249081.20439742127)
17,31,261000,2289,41.87134,-87.731355,POINT (644540.7045006646 249059.23313040024)
17,31,270500,1619,41.872395,-87.717647,POINT (645595.6493169279 249276.67538497216)
17,31,271200,1172,41.878353,-87.70317,POINT (646659.7011469308 250076.54656853908)
17,31,271300,1060,41.878014,-87.709191,POINT (646195.1166536526 249995.59276157597)
17,31,271400,1535,41.877563,-87.713567,POINT (645859.5670518441 249912.69305711065)
17,31,271500,1373,41.871706,-87.713156,POINT (645951.9299152023 249226.1794348527)
17,31,271800,976,41.871704,-87.698387,POINT (647100.2389792092 249326.66844256604)
17,31,280100,7421,41.886383,-87.643083,POINT (651247.3004830035 251432.9022433921)
17,31,280400,1231,41.884293,-87.671689,POINT (649045.472131291 250990.7551714546)
17,31,280800,1198,41.877913,-87.688893,POINT (647774.1602888012 250122.23642364578)
17,31,280900,1077,41.877782,-87.685083,POINT (648071.7086590239 250132.85959185567)
17,31,281900,7031,41.879956,-87.643452,POINT (651285.4651438746 250674.0152610306)
17,31,282700,2558,41.8714,-87.688017,POINT (647909.6411788939 249361.72156462196)
17,31,282800,1634,41.870597,-87.684831,POINT (648165.65970107 249288.99782587407)
17,31,283100,2717,41.869411,-87.663828,POINT (649810.9276130073 249293.2078570902)
17,31,283200,1670,41.869136,-87.659163,POINT (650176.4841648899 249292.83046927815)
17,31,283800,3343,41.863111,-87.654087,POINT (650633.7256224705 248618.61112993906)
17,31,290900,3975,41.862518,-87.730683,POINT (644683.7537030061 248025.52348740035)
17,31,291200,2286,41.862205,-87.71281,POINT (646076.8306760661 248110.3638933356)
17,31,291600,874,41.857558,-87.694464,POINT (647551.481717047 247688.64023626817)
17,31,292200,2942,41.856707,-87.715661,POINT (645911.8203537975 247443.8780384765)
17,31,292400,2041,41.855472,-87.722091,POINT (645424.4868885282 247254.73656432057)
17,31,292500,4057,41.854617,-87.729454,POINT (644860.6566000025 247104.00292597874)
17,31,300500,3243,41.847127,-87.721864,POINT (645528.1218267045 246274.15896570726)
17,31,300600,3253,41.847677,-87.717527,POINT (645859.7901085024 246368.42841252126)
17,31,300700,4798,41.847774,-87.712362,POINT (646260.5253112151 246415.04409433546)
17,31,300800,4136,41.848067,-87.707556,POINT (646631.3115494028 246482.29961483038)
17,31,300900,4553,41.848152,-87.702414,POINT (647030.3743602566 246527.38799469668)
17,31,301100,2323,41.847167,-87.697924,POINT (647389.7789169223 246442.12003684248)
17,31,301200,4087,41.848778,-87.692818,POINT (647770.2650318156 246666.5932593467)
17,31,301600,4995,41.840739,-87.712175,POINT (646347.6380938153 245588.38040871368)
17,31,301701,4279,41.842452,-87.719556,POINT (645755.8225725262 245739.67978376694)
17,31,301702,4121,41.838926,-87.719827,POINT (645771.0802979727 245322.86209118762)
17,31,301801,3947,41.84086,-87.733404,POINT (644694.9982225185 245458.06432994994)
17,31,301802,3376,41.844982,-87.727781,POINT (645089.9716768794 245981.43605358148)
17,31,301803,5107,41.839618,-87.72795,POINT (645132.0520514474 245348.99649558484)
17,31,310200,1588,41.857334,-87.644509,POINT (651438.5545134869 248004.53582085448)
17,31,310300,1767,41.856602,-87.649381,POINT (651067.2986197545 247884.92254477352)
17,31,310400,1375,41.857035,-87.652294,POINT (650836.271336579 247915.87650335376)
17,31,310500,1399,41.856254,-87.654793,POINT (650650.0501359918 247806.81184022)
17,31,310600,5498,41.85704,-87.659203,POINT (650298.944419916 247869.05108046657)
17,31,310700,1700,41.856381,-87.664895,POINT (649863.1427485711 247752.46461316792)
17,31,310800,4175,41.855842,-87.668804,POINT (649564.7439467858 247662.2419815448)
17,31,310900,4781,41.855209,-87.674825,POINT (649103.0668653897 247546.50600744085)
17,31,320101,9532,41.886138,-87.616945,POINT (653281.4645175383 251583.91307737672)
17,31,320102,4846,41.885441,-87.624192,POINT (652725.451450945 251451.9696706962)
17,31,320400,2856,41.878064,-87.625916,POINT (652668.3373487671 250571.96393385343)
17,31,320600,6395,41.870082,-87.625784,POINT (652761.7924255024 249633.54297107182)
17,31,330101,4592,41.862083,-87.620367,POINT (653266.3667107858 248729.53380795772)
17,31,330102,10811,41.864274,-87.624225,POINT (652943.5445515438 248960.791231386)
17,31,330103,8248,41.856747,-87.62331,POINT (653093.1628287694 248081.31764216066)
